"movieCd","movieNm","openDt","showTm","director","actors","genres","watchGradeNm","posterUrl","overview"
"20168891","설리: 허드슨강의 기적","20160928","95","클린트 이스트우드","톰 행크스, 아론 에크하트, 로라 린니","Drama, History","12세이상관람가","https://image.tmdb.org/t/p/w500/4vs83YcJ8TsabADDtaeCJ6ZTjYY.jpg","On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career."
"20168401","카페 소사이어티","20160914","96","우디 앨런","제시 아이젠버그, 크리스틴 스튜어트, 블레이크 라이블리, 스티브 카렐","Comedy, Drama, Romance","15세이상관람가","https://image.tmdb.org/t/p/w500/q9fohCRpQ7m8OTyi82fxa3B86te.jpg","The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant cafe society that defined the spirit of the age."
"20153443","아수라","20160928","132","김성수","정우성, 황정민, 주지훈, 김현빈, 곽도원, 정만식, 김원해, 김종수, 김해곤, 윤지혜, 오연아, 윤제문, 김수진, 염동헌, 현봉식, 최병모, 박혁민, 이종성, 장근영, 박지환, 손영진, 양영일, 윤성민, 이가경, 이광기, 이상민, 채성원, 김남조, 노남석, 박갑진, 차래형, 이육헌, 임용순, 유정호, 곽진석, 황재필","Action, Crime, Thriller","청소년관람불가","https://image.tmdb.org/t/p/w500/vJmSw2QFvX5vqdGQSBGe1x7HEcJ.jpg","A shady cop finds himself in over his head when he gets caught between Internal Affairs and the city’s corrupt mayor."
"20164501","미스 페레그린과 이상한 아이들의 집","20160928","126","팀 버튼","에바 그린, 사무엘 L. 잭슨, 에이사 버터필드, 앨리슨 제니, 킴 디킨스, 주디 덴치, 크리스 오다우드","Fantasy, Adventure, Drama, Family, Thriller","12세이상관람가","https://image.tmdb.org/t/p/w500/CIlbMFOfYDj0MP23hsIYhFGrL6.jpg","A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them."
"20160143","피터와 드래곤","20160928","102","데이빗 로워리","브라이스 달라스 하워드, 오크스 페글리, 웨스 벤틀리, 칼 어번, 로버트 레드포드, 크레이그 홀, 이시아 휘틀록 주니어","Adventure, Family, Fantasy","전체관람가","https://image.tmdb.org/t/p/w500/A9x4Ogk8KUXTfU649NS6lS9TCmu.jpg","For years, old wood carver Mr. Meacham has delighted local children with his tales of the fierce dragon that resides deep in the woods of the Pacific Northwest. To his daughter, Grace, who works as a forest ranger, these stories are little more than tall tales... until she meets Pete, a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. And from Pete's descriptions, Elliott seems remarkably similar to the dragon from Mr. Meacham's stories. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon."
"20167481","맨 인 더 다크","20161005","88","페데 알바레즈","제인 레비, 딜런 미네트, 스티븐 랭, 다니엘 조바토","Horror, Thriller","청소년관람불가","https://image.tmdb.org/t/p/w500/6XN45BW4mICXrEIGdCC2WKlSy1.jpg","Reed Rodney, a disillusioned, world-famous novelist, is recovering at his remote mountain home from major reconstructive jaw surgery, which has rendered him physically unable to speak. Reed receives an unexpected visit from his estranged daughter, Emmy. After a life-threatening secret is exposed and upends their reality as they know it, Reed and Emmy must decide how far they are willing to go together in the name of survival and redemption."
"20153444","럭키","20161013","112","이계벽","유해진, 이준, 조윤희, 임지연, 전혜빈, 이동휘, 고준, 차엽, 이성욱, 정희태, 김민상, 정용식, 박선용, 박은미, 정소리, 최시형, 홍의권, 김기정, 김현숙, 김시우, 신정섭, 최원, 이승철, 안채미","Action, Comedy, Crime","15세이상관람가","https://image.tmdb.org/t/p/w500/z0bMdh1pnVHwUV4Tq0R3KPTp9xA.jpg","A reverse comedy that tells the story of a perfectionist assassin who falls and hits his head in a sauna, giving him amnesia. When a down-and-out actor switches locker keys with him, they switch lives until the hit-man, who soon becomes an action hero on TV, starts to remember things."
"20161589","죽여주는 여자","20161006","110","이재용","윤여정, 전무송, 윤계상, 예수정, 서현우, 김한나, 박성진, 윤효진, 김혜윤, 임용순, 박윤호","Drama","청소년관람불가","https://image.tmdb.org/t/p/w500/mosXSjvWYHSodgblRkaO4B4VeV6.jpg","So-young, an elderly prostitute working in Seoul, tries to take care of a young Korean-Filipino child she meets in a hospital and make ends meet. So-young's life takes a dark turn when several of her old clients try to reconnect with her."
"20168501","바스티유 데이","20161013","91","제임스 왓킨스","이드리스 엘바, 리처드 매든, 샬롯 르 본, 호세 가르시아, 켈리 라일리","Action","15세이상관람가","https://image.tmdb.org/t/p/w500/lTby7l0zX7xG8Pt0eNrWBrNzdqX.jpg","Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy."
"20160203","어카운턴트","20161013","127","게빈 오코너","벤 애플렉, 안나 켄드릭, J.K. 시몬스, 존 번탈","Crime, Thriller, Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/fceheXB5fC4WrLVuWJ6OZv9FXYr.jpg","As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise."
"20163041","자백","20161013","106","최승호","최승호","Crime, Thriller, Mystery","15세이상관람가","https://image.tmdb.org/t/p/w500/lmU2Pg2skqGjjBu3OzT9S7y2jCy.jpg","Min-ho's adulterous lover Se-hee is murdered in a hotel where only the two of them were present, and Min-ho is immediately singles out as the prime suspect. Insisting on his innocence, Min-ho hires the talented lawyer Shin-ae to defend him, and confesses to her that a car accident on the day before may be connected to Se-hee's murder..."
"20156007","인페르노","20161019","121","론 하워드","톰 행크스, 펠리시티 존스, 벤 포스터, 이르판 칸, 오마 사이, 시드 바벳 크누센, 안나 울라루","Adventure, Horror","15세이상관람가","https://image.tmdb.org/t/p/w500/dTnAYyUwp6lT0cKrt4aNujj5mdF.jpg","A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished."
"20151022","걷기왕","20161020","92","백승화","심은경, 박주희, 김새벽, 허정도, 윤지원, 안승균, 김광규, 김정영, 안재홍, 이재진, 조하민, 이준용, 박민준, 장현진, 방범석, 정규환, 오은비, 조주형, 이규진, 이수아, 최봉석, 황수진, 김신동, 이주영, 이나영, 최원, 이동혁","Comedy","12세이상관람가","https://image.tmdb.org/t/p/w500/kVX5QdKNlTB2RrBV95HP3kMuVtI.jpg","A high school girl, Man-bok, who has to walk for four hours every day back and forth between home and her school due to the congenital motion sickness disorder, happens to begin her training as a speed walking athlete unexpectedly. Through the cooperative training with her friend Soo-ji, whom she meets in the school track and field team, Man-bok discovers her path of life in this heartwarming and touching story."
"20163181","닥터 스트레인지","20161026","114","스콧 데릭슨","베네딕트 컴버배치, 레이첼 맥아담스, 틸다 스윈튼, 매즈 미켈슨, 치웨텔 에지오포, 자라 피티안, 스콧 앳킨스, 마이클 스털버그, 베네딕트 웡","TV Movie, Action, Adventure, Fantasy, Science Fiction","12세이상관람가","https://image.tmdb.org/t/p/w500/hEyHVgBE28Jl13h2Qpbr3LH77sP.jpg","A psychiatrist becomes the new Sorcerer Supreme of the Earth in order to battle an evil Sorceress from the past."
"20150564","혼숨","20161026","88","이두환","류덕환, 조복래, 이수빈, 박형서, 조동혁, 이규섭, 조혜원, 정순원, 박윤호, 정성일","Horror","15세이상관람가","https://image.tmdb.org/t/p/w500/ukzgWvs0ag2q7zBOBQS9Y1aRVCz.jpg","BJ Yagwang and PD Park broadcast a live stream themed around horror on AfreecaTV. They look for more provocative and fearful material for their program. One day, they receive a video which contains a female high school student disappearing. In the video, right before she disappears, the female school student was calling a ghost and playing hide-and-(go-)seek alone. While broadcasting live on AfreecaTV, BJ Yagwang goes to the abandoned building where the female school student went missing."
"20162545","무현, 두 도시 이야기","20161026","95","전인환","김원명, 노무현","Documentary","15세이상관람가","https://image.tmdb.org/t/p/w500/zcW25ixoV3HzxaAjsmn2HN30lZN.jpg","Stories about the late President ROH Moo-hyun and BAEK Moo-yun - a man who once lost a congressional election - are intersecting and touching each other. This documentary tells a story about two men that dreamed about living in a country where the people come first."
"20160781","쿠보와 전설의 악기","20161026","102","트래비스 나이트","샤를리즈 테론, 랄프 파인즈, 루니 마라, 매튜 매커너히, 조지 타케이, 캐리-히로유키 타가와, 브렌다 바카로","Animation, Adventure, Family","전체관람가","https://image.tmdb.org/t/p/w500/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg","Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers."
"20161527","로스트 인 더스트","20161103","101","데이빗 맥킨지","크리스 파인, 벤 포스터, 제프 브리지스","Western, Crime, Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/ljRRxqy2aXIkIBXLmOVifcOR021.jpg","A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas."
"20160862","선생님의 일기","20161102","109","니티왓 다라톤","레일라 분야삭","Drama, Romance","12세이상관람가","https://image.tmdb.org/t/p/w500/xRwVmXZBzh6lZgKPVxwUdJpPI9p.jpg","Finding the diary of his predecessor, rural schoolteacher Song falls in love with its author, Ann, and sets out on a winding journey to find her."
"20161796","극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드","20161103","60","나카자와 쇼지로","김혜성, 안용욱, 이경태, 류점희, 이새아, 김현욱, 심규혁, 이인석, 강시현, 홍진욱, 김서영, 서원석, 유강진, 박요한, 안장혁, 이인성, 곽규미, 한상덕, 황창영, 김민주, 이기성","Science Fiction, Action, Adventure, Fantasy","전체관람가","https://image.tmdb.org/t/p/w500/8BK0Ilgb9LFrSTb6mk2uVkebbMS.jpg","The Ninningers come across a new enemy, Dark Doctor Mavro, a remnant of the Shadow Line, who created his own, evil version of Aka Ninger serving under him by stealing the real Aka Ninger's Nintality, and because of it, Takaharu's life is now in danger. All hope seems lost until the Ninningers meet the ToQgers, who fought and defeated the Shadow Line in the past, and it's up to them to join forces in order to overcome this new crisis."
"20161165","무한대를 본 남자","20161103","108","맷 브라운","데브 파텔, 제레미 아이언스, 토비 존스, 스티븐 프라이, 제레미 노담, 케빈 맥널리, 엔조 실렌티, 리차드 존슨","Drama, History","12세이상관람가","https://image.tmdb.org/t/p/w500/v2X1BtkxaV8pzLbmM8a5gTdpg7B.jpg","Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy."
"20163521","스플릿","20161109","121","최국희","유지태, 이정현, 이다윗, 정성화, 조선묵, 김지은, 김태훈, 신민수, 윤수현, 이정주, 이지수, 조수정, 최승, 정종열","Drama","15세이상관람가","https://image.tmdb.org/t/p/w500/rzv8uPvgRmOGZKmVRthn4Qqu7FR.jpg","A washed-up bowling legend and his woman are drowning in debt. They decide to recruit an autistic genius to win money playing the game."
